"","Year","cluster3","MetrPrice","House_Share","FoodKCaloriesHH_Per","SampleSize","Engle","FPLine","PovertyLine","PovertyHCR","PovertyGap","PovertyDepth"
"25",91,12,9754.31529489245,0.104388881179002,3506.94519991429,6630,0.383078890334272,545757.805237826,1555829.37932223,0.212837773501516,0.139478564722395,0.0664144726699727
"26",91,13,10234.0543992258,0.126695459368961,2962.55544823349,2196,0.435136638194555,590694.234804718,1324704.31939809,0.283682036300874,0.21564747740303,0.082287895933872
"27",92,1,138235.462388913,0.44979876489208,2231.297412505,998,0.169548322328298,923110.003233481,5503169.8549108,0.225144392923031,0.168776412159207,0.0719827715664783
"28",92,2,61517.4781585873,0.342124631365282,2372.94541410678,1238,0.216275392163606,877529.265960984,4085518.50037393,0.254232412397463,0.161467144132851,0.0609752186450083
"29",92,3,39998.1214186432,0.269756691601527,2254.24448661067,4446,0.245724358172207,825336.527327005,3537509.60698688,0.289678421613617,0.177180383818912,0.070940965191777
"30",92,4,38701.0524607681,0.265095685143559,2511.68585731014,4885,0.259645552281168,816185.079151221,3177183.37209858,0.24502158239611,0.177581097220832,0.0702076869523374
"31",92,5,30216.0402048502,0.210991355536959,2698.44235822007,2016,0.281889698109544,816696.612436602,3146834.79761723,0.242781326222895,0.171016258926028,0.073009758078828
"32",92,6,29525.3646149638,0.206115799827221,2997.04993807428,4588,0.309929411497857,805615.552964543,2793375.51391809,0.176588638926866,0.14848716152563,0.0546284251842989
"33",92,7,26214.8148347038,0.206400137600114,2747.54582539955,680,0.372367598061543,820187.952354813,2276104.1598144,0.314250366631409,0.252064238079342,0.0944778278029089
"34",92,8,50092.7247298967,0.342623852535789,1977.99839228842,998,0.267663003530441,779272.754619761,2879871.63384694,0.291657346608665,0.204893844534257,0.0692442107582512
"35",92,9,16094.3324552818,0.138972597895138,2822.5076346467,1299,0.329356750900289,774385.68278295,2741779.96301599,0.207582910156018,0.157732275975535,0.0768150850186975
"36",92,10,13585.6810143609,0.117375256412339,2971.33519587726,2986,0.362255351169103,784674.693614261,2384827.04801359,0.209343160123113,0.180671293024174,0.0726309258584698
"37",92,11,12142.6689309577,0.110244785285022,3054.88009845411,5106,0.377524828954112,842580.270355474,2500411.16934754,0.285357403782497,0.172456090985875,0.106815437580367
"38",92,12,11355.8730028203,0.10361479541427,3208.77911489228,6742,0.388490521420367,722451.046728431,2032526.98145588,0.219347912537627,0.147491698859169,0.0817910487681041
"39",92,13,12608.7476541297,0.108175525257608,3115.36349686431,2249,0.424503461701914,789099.02431606,1903854.79325925,0.330955233672176,0.232302957092509,0.091777129656552
"40",93,1,154695.280058346,0.431090205606863,2243.89926344306,1044,0.163191449280162,1021537.7647505,6353199.93296438,0.205848882298146,0.172916431204482,0.0587860782878917
"41",93,2,70920.5408519514,0.328774632822183,2324.3557856697,1250,0.197568646071801,939261.058746747,4575966.94797759,0.183394349469674,0.165100461873366,0.0631918296778174
"42",93,3,46346.64036219,0.278604805469428,2184.1118155798,4441,0.231956203032532,930140.988275988,3992035.2666262,0.270025102351642,0.176241145804905,0.0701013399463811
"43",93,4,45070.7614600078,0.281164387210139,2496.9970692565,4859,0.246233831072316,866194.141907146,3439740.87484994,0.221578966731466,0.186332901392893,0.0886080244327681
"44",93,5,34667.922897826,0.242284873024948,2555.04213511614,2018,0.260944747962809,884304.052556752,3417317.30026545,0.287972208672762,0.218833125526237,0.0988454382295095
"45",93,6,33286.8920964447,0.221490391553037,2889.85568187719,4566,0.29201413292815,866047.468224991,3036207.09428948,0.188293127936083,0.158911194625471,0.0610362453670604
"46",93,7,30581.7269489926,0.218561922475901,2693.99802828864,669,0.354565464903166,881466.870849591,2483864.68637641,0.329805197754047,0.266884226569278,0.103243811804964
"47",93,8,58085.5460063761,0.347183201477419,2053.96784792558,1035,0.251049026263738,892072.540840668,3425831.55698889,0.252759729368407,0.155762357324205,0.0555730290225666
"48",93,9,19797.1235769944,0.159432067450693,2728.04723164776,1285,0.306542122819727,862565.869651657,3091596.80315957,0.218157018232256,0.168249999573189,0.0810221501162696
"49",93,10,15903.0932576049,0.12810629213486,2918.16277908262,2986,0.334059356757952,858333.608631921,2669385.92444516,0.218887088800503,0.148863789361536,0.0628486002252601
"50",93,11,12248.496363755,0.112148926100182,2931.48424691886,5057,0.347070299080671,858172.537228627,2539829.65877339,0.280221381681181,0.197106481850898,0.0904117036109631
"51",93,12,12716.6030212177,0.117062216303132,2997.82704524709,6729,0.372871863153725,803411.520612376,2239577.05581908,0.274177185674938,0.227553339178369,0.106044627492681
"52",93,13,13444.3002921002,0.110775304977928,3000.88106999818,2236,0.423703046841001,847745.497801425,2070645.0582292,0.376788770478425,0.277606287240003,0.11189566410148
"53",94,1,172173.49112682,0.419974567399585,2430.04634177846,1042,0.158947687996983,1025736.44062841,6681227.59096149,0.185767010022344,0.139218376511558,0.0535419166438188
"54",94,2,79181.6734469273,0.332451297879975,2311.46423316191,1290,0.186754993138436,1021994.92754913,5212290.11672466,0.177650895267982,0.146531576738355,0.0698040949788995
"55",94,3,50790.1185337272,0.274976843963316,2309.96579021381,4470,0.229840840204151,970418.312139302,4198783.21419362,0.243222266749966,0.162856804621018,0.0630200859142517
"56",94,4,50177.3935802797,0.28487565015703,2386.86428142899,4810,0.234845713292714,907368.291253843,3742870.97113577,0.198976436471037,0.169807763367369,0.0583125614351221
"57",94,5,36154.6843555784,0.238671565264335,2361.82841687979,2021,0.242543114594461,920751.716378574,3662252.51072995,0.324760697908096,0.213971080420099,0.0887903640587529
"58",94,6,36086.7409805983,0.219985287262337,2887.56863914465,4513,0.281464606054722,867528.122991179,3123653.77426276,0.141649280643045,0.159912867265368,0.056555728032609
"59",94,7,34676.4662625082,0.212465859795866,2696.28003360661,674,0.33735810422994,924287.259277158,2644279.89401947,0.328205672689754,0.23916703057625,0.0940205468007922
"60",94,8,61862.0166054291,0.320908165169971,1891.57817034582,1066,0.225961910416906,966549.568356459,3787296.16253228,0.296777708783377,0.152614736589002,0.0600492431615241
"61",94,9,22427.0894830033,0.161270342394203,2818.71088161082,1266,0.296204236087828,933256.090765381,3441302.77630405,0.170075180470588,0.17143505293063,0.0719576427006966
"62",94,10,19173.3620404943,0.143950653826461,2828.29145906916,2963,0.302969785812254,894920.348301084,2888460.00153224,0.206329821966271,0.144735673709018,0.0657269543600941
"63",94,11,13537.1061746772,0.111689811179616,2840.33733191106,5062,0.327075460000784,917772.322033559,2754998.46304454,0.249767099519693,0.171741905460804,0.0780834043170018
"64",94,12,13941.5348931821,0.124837037125473,2873.61271217294,6723,0.357146030748015,812498.070726829,2273642.89352682,0.253930253072883,0.215314985383712,0.0940138655133364
"65",94,13,14390.2818176616,0.106680021316234,3054.12384669056,2237,0.411786420833734,905274.07381949,2260176.05113773,0.378629532017611,0.262028159608299,0.101916486643483
"66",95,1,188157.26820099,0.417348299146465,2324.59086837656,1036,0.156672596284344,1120879.59171672,7600682.4701224,0.188088000796105,0.163847168046029,0.0641712182569559
"67",95,2,83922.4219148478,0.3464081856272,2089.46287080575,1287,0.175513338168998,1088448.51725455,5889820.29705045,0.257851247770301,0.160187775918034,0.0786013533202956
"68",95,3,55633.3803882601,0.275522457408013,2324.37012748258,4478,0.223131818927903,1018785.17672473,4540076.09571775,0.235211124028,0.146247831561702,0.0629392102493774
"69",95,4,54242.4456594103,0.27222433614323,2536.23856671759,4789,0.244184407902298,999313.690775078,4275420.59510442,0.221960902832515,0.186270741190616,0.0765798612443759
"70",95,5,38146.3474119888,0.22919140259522,2444.9443767663,1979,0.244262483253373,951043.844191169,3896107.97913831,0.298078987391546,0.202148110648431,0.105222910141105
"71",95,6,38023.9952896972,0.230409676929071,2698.13951350684,4500,0.268773741639428,956814.079744994,3572313.55259191,0.225413020383356,0.140767376658627,0.0571737712782515
"72",95,7,36870.2525567452,0.22304293120008,2666.60154138254,679,0.33584628562562,1012139.88737748,2994524.81573542,0.386594379061506,0.283769787426321,0.119765973806835
"73",95,8,63734.8486538677,0.300435250788149,2101.42832852206,1050,0.218561000800715,1009471.513657,4249041.9640525,0.318229923569794,0.12598090495569,0.0842875725017546
"74",95,9,27853.0397071804,0.181640171620669,2717.34151957392,1271,0.273094367120616,974035.432984654,3724117.50311763,0.162899979167995,0.160328001131332,0.0771781799438257
"75",95,10,22331.1116461006,0.168599971934671,2579.38057736359,2970,0.309170012791564,936426.751864181,3148559.11299907,0.235755365785572,0.131122778929242,0.0600655518911182
"76",95,11,14760.0415329031,0.115448709165119,2748.58238080477,5058,0.321410773879918,977585.702076226,3054477.53546771,0.284707626805456,0.196184357707104,0.107490536680206
"77",95,12,15408.7522126387,0.126126602633633,2833.04946242391,6668,0.350762409007423,862227.887455045,2459278.69212324,0.237208874563063,0.194321745068794,0.0777771125122299
"78",95,13,14809.0070137044,0.108368475367651,2934.42072810831,2241,0.41117576850319,964799.888871145,2434072.92145625,0.378404223613303,0.280519129409051,0.113766808895469
"79",96,1,217367.38740377,0.430461998242018,2447.56245760726,989,0.161320587810253,1215488.57497905,8261327.00616585,0.169152712057379,0.155205288514993,0.0790576826704925
"80",96,2,91682.4792008118,0.318837969640697,2375.83387980089,1298,0.187801511918441,1211040.13334985,6680683.71142005,0.227853766051419,0.181085136629407,0.0811230273591586
"81",96,3,61380.6085923271,0.271805399214946,2352.20562842751,4448,0.22235775668804,1129098.68026044,5173695.80277408,0.241922055167816,0.150881591782448,0.0602591426785946
"82",96,4,58194.0126506874,0.255980302465098,2453.49370162367,4824,0.230820641395303,1092372.34261476,4804327.87676105,0.21869793587281,0.17430616161304,0.0760928336234312
"83",96,5,39010.6683670169,0.221556476925185,2518.48486621247,1935,0.249796195397793,1102260.83941629,4553672.39760591,0.331282552014433,0.217488444843888,0.0790279528256741
"84",96,6,40446.4971467023,0.210403124843026,2712.58146247963,4480,0.259480984304581,966919.487263708,3765348.54013651,0.203687704667842,0.143372078168837,0.0824571101418793
"85",96,7,43957.7508040561,0.220814748181957,2822.08921505135,676,0.322640662755842,1057735.11595858,3161088.54669072,0.347735283409436,0.251206799573353,0.122309360376813
"86",96,8,72984.9016973311,0.303172771697181,2467.83171358561,1040,0.257388617559574,1127919.91717438,4709785.03666814,0.358643106659308,0.160849888112872,0.0642967939569348
"87",96,9,32880.8460527474,0.18012743391555,2846.62633876437,1249,0.267631190433523,1047360.29924452,4201168.56759614,0.150505872044896,0.144771286829169,0.0891507861849952
"88",96,10,25630.7545162558,0.179468481304837,2604.04650371197,2986,0.302835926404653,1037770.6706408,3587728.06371643,0.223756383756574,0.170662527248198,0.0631259911684197
"89",96,11,15962.7573628209,0.117512060199754,2757.9540044176,5079,0.32333088865103,1076798.35802591,3456030.99155059,0.302875467977239,0.194041947124781,0.0995576800829416
"90",96,12,17055.911558795,0.127664451532515,2765.99722662171,6613,0.342250608960593,935518.300071363,2754268.28949649,0.259533386894674,0.179545989342842,0.0723163411388763
"91",96,13,16601.1399415345,0.113396087877949,2996.68215705517,2235,0.377520211279662,1069149.3966338,2801346.5437311,0.41482526446172,0.290870156536146,0.134860107999842
"92",97,1,287291.633188936,0.468561960949135,2375.16535859272,1016,0.154143648249629,1565919.530208,10909564.7831002,0.158095971314292,0.195357535164629,0.0755626148404651
"93",97,2,107483.914551582,0.328882574843086,2170.93976246213,1385,0.195030600672384,1561336.2431049,8491833.10797331,0.30588807538789,0.18537961689642,0.0757589166181419
"94",97,3,74151.0600244173,0.27900697626983,2231.49375734772,4699,0.228714911163808,1473595.83892761,6834742.23115729,0.339601808846541,0.179989801723482,0.0706280475817841
"95",97,4,69491.2156734525,0.260826016633106,2403.68533940626,5349,0.242030250344315,1451464.99010635,6452731.17901025,0.312762395227266,0.200197095068077,0.0881011617076723
"96",97,5,49788.6870716753,0.230590235469782,2396.85665094202,1911,0.251081942390975,1401164.57562662,5792726.00673642,0.365769338390962,0.218418565700465,0.0920818749048355
"97",97,6,49867.0643089091,0.219643066210661,2517.73949829508,5147,0.262332444619331,1326919.38485742,5270545.43551996,0.270027540474625,0.157845392194212,0.0683751495172678
"98",97,7,54496.050980309,0.241341150505558,2655.41812465557,801,0.307500893843062,1433266.52562629,4389561.86159966,0.47396106869092,0.305883480674726,0.171774388921686
"99",97,8,76558.9215128173,0.282938803469557,2287.91419569063,1032,0.26893388605095,1399675.71077275,5782209.7420428,0.326607835921932,0.201778356469895,0.0775004215377216
"100",97,9,37837.0562771401,0.180975974865664,2674.82440124596,1211,0.25959078591555,1333099.36597748,5660411.13450331,0.280941912077345,0.162688391666536,0.0697183884201241
"101",97,10,32068.6154958868,0.191313547794939,2422.27193555496,2757,0.306071175122874,1278184.13675132,4442529.02009633,0.255471328577266,0.185397949601222,0.0775344542391091
"102",97,11,19928.4047692746,0.112575462386334,2653.47227285254,4852,0.310814625799068,1340859.47700716,4424126.13124184,0.319098961705628,0.165173327087477,0.0830891158474389
"103",97,12,21275.3145887517,0.132934712516731,2660.03786541325,6469,0.348833125805584,1198032.00810319,3599631.96949974,0.318683094746745,0.193009389222324,0.083598822587155
"104",97,13,20025.2475280793,0.120297294180713,2619.40829437034,2216,0.364065892862714,1428703.09267672,3842349.79631238,0.507207060170148,0.309120918643843,0.154844107352391
"105",98,1,371203.842237278,0.484621360265368,2178.78334076644,1105,0.143919458719065,2183561.1674862,15832709.2976244,0.228976726477674,0.180698897193447,0.0680428720817463
"106",98,2,153187.599880172,0.351003649797755,2112.06726908078,1309,0.188214459329258,2170087.88908653,11788807.9978658,0.328361068260818,0.211971156641073,0.0959320114556486
"107",98,3,100887.079834228,0.294497759477468,2100.63228485784,4606,0.226528356456473,2119221.15341172,9641995.78199621,0.373342609110797,0.209348032050113,0.0846543773891408
"108",98,4,88592.5819555351,0.268520072181448,2433.01644339272,5195,0.259308207660897,2095131.66559807,9006391.75755093,0.387151827081895,0.244454801642458,0.118565140642728
"109",98,5,62037.8042956327,0.245199249305414,2504.30096160667,1704,0.259843425747581,1996609.43550289,8139728.54430183,0.459882472972663,0.241615751095102,0.114994877608342
"110",98,6,67310.3336090217,0.224906163542009,2517.738009547,4789,0.267135706717772,1998796.5442054,8042045.39534542,0.385859157409102,0.207950663355421,0.146291869047274
"111",98,7,66233.3356805107,0.229732815884719,2623.49042613942,841,0.330987295533842,2249434.88066703,6670132.08352521,0.563253342650885,0.350127370688679,0.162523273727988
"112",98,8,112237.6393971,0.311217899454242,2202.91286973847,1014,0.259156526848823,1995279.57709644,7952872.49707557,0.301761711696887,0.189502817480907,0.0748032247010391
"113",98,9,51191.2688207443,0.185701299386166,2589.97487462815,1149,0.262154207967527,1952602.23526622,8534893.71807037,0.337717857121127,0.196685973426109,0.110027246018991
"114",98,10,45756.4370277792,0.226031962102687,2353.6405631417,2549,0.298762270764769,1911057.97184757,6601210.10872662,0.382899784284396,0.220825549362805,0.0966723299533979
"115",98,11,24653.4166859877,0.126391219904301,2610.80827875432,4598,0.333210042767609,1970984.66868915,6396566.49402268,0.448511584223342,0.216215575537966,0.12488429761025
"116",98,12,27886.7209140899,0.138632761347054,2573.44480530351,6457,0.346036395483991,1842375.20033178,5565366.88854905,0.501078740003916,0.235839012503911,0.114606062007092
"117",98,13,26739.295114887,0.125914707963194,2641.07286119034,2285,0.390209157313732,2074573.30527925,5667034.24530935,0.581936382178885,0.337028839340628,0.17086030981019
