"","Year","HLiterate","Knowledge","tenure","area","room","car","oven","frez_refrig","electricity","bathroom","ego","pipewater","cookfuel","heatfuel","hotwater","G0451","G0452","G0453","G044","Energy_Share","Subsidy","Food_Share","Low_Calorie","Low_Protein","FoodKCaloriesHH_Per","No_Insurance","Area_Per","skeleton","House_High_Share","Tech_low","Equip_low","ProvinceCode"
"11",90,0.270814847603704,0.171948869449823,0.721821883327008,29.6900661174487,1.08810692081539,0.695415339971543,0.0206569867257012,0.988827595477558,0.000839963603747625,0.0983049143207038,0.868536293485835,0.00877873658393401,0.00359317837797311,0.165286788101818,0.16463289873862,0.0135619028499272,0.0174780098391341,0.0064788210135566,0.00708720670975265,0.0446059404123706,0.192740546646008,0.353202743303089,0.273191742095856,0.142825432408287,2990.32169705984,0.288264388356287,0.208110014540667,0.102525280783155,0.101150798998227,0.276388250758728,0.0415501675701368,9
"12",90,0.21420241922294,0.0355898035434488,0.738826145957293,41.0712658501102,1.34965284801612,0.553928145434628,0.0122089191948161,0.995500952591488,0,0.0187151857546407,0.496142516985742,0.00251526257469036,0.000790726724370619,0.0351187029875071,0.0353112574564138,0.0151920235978647,0.0249786742237354,0.00127731339540812,0.0112997307042179,0.0527477419212262,0.11708869781044,0.264958728109911,0.42868032043905,0.298122552179386,2725.46668178597,0.248159193782172,0.111014107842551,0.187893802691849,0.0620484632374045,0.172319045648612,0.0177861928500254,10
"13",90,0.450981205535566,0.28827469801118,0.731146720708826,19.8910004105932,0.827628443279029,0.837779813974046,0.0459221552371004,0.960677617966619,0.00959294233055577,0.236810261129267,0.998630029129021,0.200908514568458,0.0102787754868407,1,1,0.022303532171621,0.0137546634016313,0.013268361538722,0.00866036598495868,0.057986923096933,0.446685874115597,0.468302889825969,0.434831136238617,0.403192049181617,2579.67332322981,0.229133934331577,0.50815768895609,0.277850826124895,0.0445665712994937,0.746573823402459,0.180171670301902,11
"14",90,0.289628521309294,0.172271596946228,0.757792367111011,23.8102417188534,1.10798092221648,0.784857472238816,0.0304037332853025,0.992094902027742,0,0.0417580212452319,0.320420951292715,0.0182424228955504,0.00633867623982579,0.215933917262231,0.217957555703431,0.0176379804523977,0.0295120622483417,0.00944762170218663,0.0120768536959211,0.0686745180988471,0.189997121135694,0.366139234681682,0.132353536302083,0.039973614310879,3414.6197783746,0.337394396079105,0.311986566619546,0.105738386985996,0.0624209704152786,0.216820748101008,0.0475242882873239,12
"15",90,0.317164847950388,0.154163798733833,0.784128160727949,31.9335846172173,1.16400166425941,0.739307190716846,0.0220774346196766,0.992589189666651,0,0.056767185110932,0.615676845828193,0.00914757757907271,0.0044082346933942,0.101058213453001,0.103126526144706,0.0169506744534959,0.0302647873768754,0.00367253539047429,0.0115571541089221,0.0624451513297676,0.224016836976739,0.311772323973873,0.394018552902956,0.244185200297396,2651.32232813115,0.209627960720829,0.15999095876577,0.0841385722867283,0.0622348863840577,0.252065117162726,0.0288809127261759,13
"16",90,0.317314534969633,0.0648031828374352,0.787078480206695,37.5420984286652,1.10275957744443,0.653419435919442,0.0284009916664749,0.978102255672809,0.00783116912100597,0.076232713098372,0.637094709192002,0.0125979677164009,0.0213632357526375,0.104741762299987,0.102452844422068,0.0146809189487369,0.0348773643679014,0.00705953510347504,0.0122054183581986,0.0688232367783119,0.162416522321455,0.334570241428578,0.196963958272009,0.1355417179653,3518.01297791015,0.123130787929617,0.107993204701606,0.12060106939873,0.0159089358743948,0.241698195544555,0.0683881041262432,14
"17",90,0.344986571133096,0.167587668711203,0.767436675757262,26.7435430606781,0.900425192693294,0.72614006292047,0.0246204730932815,0.991433690147725,0,0.146295162380247,0.678051882270183,0.0760283729837255,0.00201679403818055,0.299711217328777,0.299307983072551,0.0174695057806386,0.0271736994374771,0.0089485959582593,0.0136651451222883,0.0672569462986633,0.179122625540973,0.314990886749263,0.286799623496919,0.149077608548383,3159.19439259593,0.255756082646873,0.264146661090293,0.0168701227393632,0.0334587835718128,0.376556131406633,0.03811437153832,15
"18",90,0.382912492265941,0.11253500847367,0.863460878050849,28.8423984082354,0.941379977185468,0.663757495097208,0.0253365742857454,0.992277283558495,0.000895183470312259,0.0461126525229456,0.900266319255767,0.000663373815942363,0.00132674763188473,0.592347713809177,0.591452530338865,0.0129638082376388,0.015071787597343,0.0113509507551324,0.00971112208750959,0.0490976686776238,0.16288488977969,0.349926210483509,0.138112543275421,0.0585844597210818,3545.55550706029,0.143586424268626,0.15800190732778,0.0226205858510375,0.00752267989777927,0.183634085976286,0.0392793985411153,16
"19",90,0.342013408333187,0.0910475989143858,0.801018830843823,25.9947580854847,0.952598123008768,0.724926649727454,0.0732880431408036,0.964180238165059,0.00980319868713806,0.197791300041389,0.964244318340566,0.0423288887166259,0.041799889675702,0.366583681765183,0.363061069725637,0.00909437695997284,0.0218690519184507,0.0142024587320949,0.00498461557304021,0.0501505031835587,0.219555397781068,0.371574623263769,0.407064171220151,0.255899077194205,2621.35276641072,0.160693389496817,0.230984478115414,0.149601540472283,0.0211393341252159,0.380863780753808,0.11853534024823,17
"20",90,0.224240128861308,0.0863458116393205,0.788247963234361,27.5318021371346,0.998599237380424,0.577766190556209,0.017017630012833,0.987202110521479,0,0.00282095829319065,1,0.00956448409068316,0.00250220922746024,0.937704102063803,0.944537661204491,0.0342608030321953,0.00799098855119194,0.00214617143221102,0.0116732534407772,0.0560712164563754,0.198860597276907,0.308522201205774,0.556474808517814,0.279143124960297,2226.71054928257,0.350859809917261,0.158088554982151,0.00669916452757124,0.0522022684675064,0.16124226218641,0.0268047947984645,18
"21",90,0.286586146810405,0.199580557508183,0.810932700675487,30.347540286117,0.97858694323458,0.640183449182391,0.0310470249453924,0.994413959437187,0,0.0260222773419938,1,0,0.00394432367182579,0.291389121005986,0.292288937644711,0.0169395469444563,0.0352852971963304,0.016397018411051,0.0162812753002822,0.0849031378521198,0.146639005074052,0.346887523020018,0.121785496091177,0.0661432721534447,3862.0237504789,0.262345461563779,0.198634783292528,0.207209561789391,0.0261412951772621,0.213657186469229,0.0458931298955733,19
"22",90,0.247312426188694,0.06547298089116,0.7285463072946,38.5153224290199,1.46818804595095,0.64692682911807,0.00695861326184309,0.993188905398835,0,0.0433217043418162,1,0.0017267406316419,0.0011511604210946,0.0933897879270728,0.0933897879270728,0.0276479606070191,0.0477899180518277,0.00710039154700962,0.0171051512392102,0.0996434214450666,0.169524904866472,0.270445637558587,0.373186586796041,0.26851513259314,2937.39193707046,0.224582092578,0.0984681374428401,0.0958660642220218,0.120596465560317,0.269957776702717,0.0256916214132494,20
"23",90,0.211561867378345,0.121621485525398,0.810289247919805,42.6552621735749,1.1620312055409,0.425248687104145,0.0194840039584894,0.994207422553213,0.00132416460885905,0.0312512007708657,1,0.00416356685458654,0.00511385080682128,0.219676663500558,0.220972811161619,0.0238254194707865,0.0234653055114772,0.0035486421327905,0.0138995296889134,0.0647388968039676,0.186634751779387,0.293793050892006,0.592037070823425,0.318240022761483,2245.53267425052,0.188959668882721,0.0842423542443003,0.139918664177493,0.0615236051784725,0.200536598770138,0.0396595654754723,21
"24",90,0.314893502278456,0.17267396783872,0.760603380896855,22.2625232102157,0.960967543509667,0.700807107202262,0.045804986419089,0.973040920056109,0.00204695224448481,0.0439562007730382,0.780751657021596,0.0820924346259415,0.0130886800727614,0.995113902840102,0.995113902840102,0.0223433277271783,0.00814341708511602,0.000964986785246401,0.014227050491784,0.0456787820893248,0.208772843590008,0.419484185509667,0.308756358139418,0.148770391789076,2785.45386302003,0.205089358875986,0.373530691002198,0.0600757185338423,0.0396520650518961,0.488751278494837,0.0789364640542618,22
"25",90,0.145474394306794,0.0668944485119259,0.578314083228757,27.6053250946309,1.02463325297579,0.581852937089678,0.0139428029147846,0.991374899463614,0,0.0124121438898925,0.867304014540358,0.00330930656469038,0,0.0146550727855258,0.0146550727855258,0.0165171821719839,0.0203673692801567,0,0.0144430682011955,0.0513276196533362,0.101429197589928,0.199385329305003,0.522857417202198,0.262906631400838,2297.25154419774,0.34043137468749,0.27363287925072,0.00198999659781185,0.231711134999439,0.165556499980168,0.0161223456896073,23
"26",90,0.257728609940564,0.0856315123349763,0.798418681840435,28.6425653386843,1.08164285742448,0.727684082183507,0.0291637874210263,0.988714409423983,0,0.109330103899424,0.839384373427844,0.0166065780750057,0.0165301444232252,0.206964108950663,0.206964108950663,0.0101911493162202,0.0242505359753535,0.00814068284606952,0.00691620094163662,0.0494985690792799,0.161505273788527,0.345381412495219,0.160031860018135,0.0649732907060758,3759.51406859474,0.164669582551332,0.224281111020339,0.0807932001303401,0.011993956698057,0.228689587688936,0.0398393103110517,24
"27",90,0.217576264700982,0.167277235104508,0.68352753916044,30.6992740033433,0.857138788759215,0.656583047169766,0.00848911147544909,0.992616357218521,0,0.0148726962740767,0.982631962190088,0.000244296434001753,0.000725782153371195,0.0208116017151427,0.0207317676674643,0.0146579705527382,0.0181811624342058,0.000719959903425441,0.0117596565451675,0.0453187494355369,0.153157888893179,0.229413857234465,0.556528543562871,0.414988484940691,2211.30548752504,0.25070282126106,0.190606539527657,0.0288989620997805,0.1394142870691,0.132238019305291,0.0111789119885906,25
"28",90,0.25773090491269,0.12356691989064,0.698865434806585,25.8377657702978,1.03245058437195,0.616732303403425,0.00574518104477556,0.993343946152906,0,0.043276708314846,0.74042750667312,0,0.00177897466510897,0.120632417592918,0.120632417592918,0.0162626524424512,0.0344462801994855,0.00467916433573768,0.0123445912050745,0.0677326881827489,0.151202078842084,0.287641340374717,0.413644422625621,0.222091845372405,2817.295083663,0.246929456737135,0.222364284564818,0.0444169408304171,0.0849483585730827,0.281858172894402,0.0164304961062616,26
"29",90,0.315239567469287,0.181387847346568,0.784115804151732,27.2345153921897,1.09117919885975,0.710842999475264,0.0122316898183219,0.987334587309458,0,0.12884033163302,1,0.0304133540776844,0.00136719537860766,0.153834292078078,0.155204914011519,0.0244382888765575,0.0311080304472167,0.007133756011913,0.0108855217162806,0.0735655970519678,0.250344771496362,0.329817344958307,0.469487149037808,0.237191580229187,2532.49097190399,0.149129599015548,0.246692832289416,0.0261572916332764,0.0561485203333589,0.318173058291091,0.0257876297399449,27
"30",90,0.361977760565268,0.142334254605113,0.72120488490841,25.302024717942,1.07250357497991,0.776282728583101,0.0135964911434337,0.984146537115928,0,0.225027786718836,0.880427869243836,0.0383479009656912,0.0035088132620405,0.286635681773772,0.307427122582054,0.0223035888853673,0.0344471566967601,0.0115550258719414,0.0133504938531305,0.0816562653071993,0.234683293856965,0.332837778662617,0.32280862233292,0.186223292986142,2785.77349584812,0.22308323444313,0.296023306549731,0.290788784203883,0.0334608713998691,0.36901118373336,0.0504586561371254,28
"31",90,0.382981578426891,0.0853972274478622,0.817795832389265,32.482028046926,1.35169059365253,0.619802166354555,0.0216958361344715,0.986793237798964,0.00977563199366454,0.231477076273607,0.943573190074221,0.076920647466971,0.00340744884245922,0.576626975281516,0.577498932262701,0.0158161613403131,0.0161363459411018,0.0206186920264766,0.00746962280512021,0.0600408221130117,0.219955650093323,0.411921345567538,0.117483234282387,0.0802871488995246,3500.28166237947,0.196696532802274,0.151663653708128,0.299216099208004,0.0317547754850881,0.384672071616629,0.0636089540652092,29
"32",90,0.109890826881882,0.0495855751751784,0.613345787288819,27.0644186535837,1.19818735089325,0.615760770083135,0.00440719909358561,0.995192243510266,0,0.0247088914940542,0.949909631787508,0.000683221701914603,0.00118216695935013,0.0328764972040896,0.0386657632068624,0.0164266077606915,0.0242400209103972,0.000885021440588549,0.0133115506074741,0.0548632007191513,0.146432606442531,0.284134261093734,0.455082040285628,0.0860417453989557,2319.64464478552,0.542902509940081,0.199691466540512,0.00756814354711999,0.214408366992212,0.217808756710153,0.0092751120175269,30
"33",91,0.24874123546377,0.0776437164147007,0.746342717580246,32.9544572681061,1.23295505597038,0.568284292491512,0.0154840212852411,0.99544310567733,0,0.0257499723277743,0.683861009660172,0.00292205302825432,0.00457254740466183,0.0627953144640831,0.0657823052133662,0.0153843275430538,0.0217508569373507,0.00203012761198354,0.0100559333847056,0.0492212454770936,0.17468254520576,0.303187460955961,0.312272600910686,0.193216773809509,3111.41968616868,0.214714327091576,0.132147428864762,0.100506012297711,0.0421626922985216,0.231008493985105,0.0235400119347994,0
"34",91,0.257942346226944,0.036191100064914,0.769739618710856,27.6384954832884,1.23339090687672,0.716661562180481,0.0200989373801125,0.985640885913151,0.00219174381420033,0.0470673484221206,0.550610982861641,0.00609772291969944,0.00916244761061724,0.201455289790601,0.202381513945143,0.0149928720969567,0.0191203264341407,0.0102876866052624,0.00652554075242877,0.0509264258887886,0.181857753106252,0.340888864153007,0.368107864415656,0.169428520068969,2984.81397187557,0.191505518150963,0.179840016528763,0.0750603083952256,0.0549012905810015,0.20536519627338,0.0267372142078705,1
"35",91,0.278855295316212,0.054333111947254,0.853347936710467,32.3194388430608,1.34692288310637,0.715501197258448,0.0136850031038534,0.993967822084019,0,0.0480760581729479,1,0.0170110371974764,0.00076705112471418,0.122708691694695,0.12435575018137,0.0145059670767558,0.0234771764200559,0.0123981330459037,0.00731261722803126,0.0576938937707467,0.186580268392064,0.321998936571591,0.447647001636091,0.125683313573701,2671.23367279702,0.195677798507474,0.114544911745702,0.0641361596626583,0.0305098886103601,0.164317755382749,0.021860976667811,2
"36",91,0.286801320815771,0.162808991044358,0.872477594317818,35.1352995835193,1.03760461198041,0.66866252040674,0.0284651887128697,0.985299992943715,0,0.0409806958882977,0.607856687314208,0.0156279143908073,0.00947817538873416,0.0755648888793041,0.0760788405944588,0.0157454352239687,0.0318547792551304,0.00425039983443571,0.0131009593491115,0.0649515736626463,0.181661567648941,0.343285687594596,0.253735992948437,0.140011399054584,3175.36335854618,0.227102143181106,0.150710050161506,0.0410589049320136,0.0219955701041643,0.169062758561615,0.0337369128823647,3
"37",91,0.328916590029927,0.0860003046590414,0.805778522662781,29.8529864996229,1.02316636117486,0.629431642055903,0.0478034225509146,0.987597690789814,0,0.030903728161985,0.611790489285994,0.0121275349552107,0.00152146623576352,0.263075942645015,0.263381918634232,0.0136154937238952,0.0217181984616165,0.0133028793906533,0.0120996096075153,0.0607361811836802,0.19899538978965,0.344675392341464,0.208512612938849,0.131661968747048,3571.01125490607,0.288777905957114,0.194921244758287,0.0444222777796102,0.0211873229176013,0.279964384814306,0.0575578400125565,4
"38",91,0.311941402004923,0.0717407039422917,0.704143266694591,27.2475243230137,1.05157407063589,0.720587021495524,0.0512615656241675,0.991317535623103,0,0.0575609856020086,0.282129600381827,0.0160410616398901,0,0.253079878751963,0.252573593072714,0.0127961473279675,0.0194758569017512,0.00855251423345124,0.0103748610302088,0.0511993794933787,0.192159632117902,0.326484579582219,0.183676895052344,0.0767897774529167,3464.52506723338,0.140780682135294,0.234736417873952,0.0500171159285455,0.085085823969579,0.249935770478353,0.060640376805592,5
"39",91,0.267504997877798,0.153119271187738,0.704134913242199,26.6951222308663,1.09250338012374,0.642812050531647,0.0179878136038206,0.992853872517134,0,0.0125875772583021,0.5999038599452,0.00130583267001919,0.00222451429454538,0.266231733019918,0.276537159631509,0.0198034640263824,0.00839433036783288,0.00102001581414201,0.012098094650895,0.0413159048592523,0.189845855909304,0.413780147141864,0.152663186497822,0.0700625262399674,3392.79449326523,0.258583278967389,0.225545686471806,0.0218606228159053,0.0466169462033274,0.371367450161611,0.0277792095995669,6
"40",91,0.223635457931403,0.0930503137615479,0.756678347754639,40.2640944047357,1.37039619078909,0.611611091027802,0.0101447404341028,0.996547428408758,0.00250837517655997,0.0366296696088462,0.927944401434521,0.0059389138337341,0.00111524111813801,0.266402999858637,0.2606490416817,0.0136974543165504,0.0126294205426085,0.00366854881071624,0.00807528149586929,0.0380707051657445,0.17595921249998,0.302519272510301,0.349539342791791,0.256269676134835,3028.73095959848,0.129961350014049,0.0945309776410573,0.107065482719761,0.0727555028510938,0.188752317777298,0.0285717697168162,7
"41",91,0.293118187126268,0.0779044025176921,0.763595606141784,29.6931923442255,1.11414692290579,0.560429833099903,0.0234006445288921,0.984820634038702,0.00172134716227234,0.193547090704122,1,0.0396479740029345,0.00371947715240213,0.475912391176862,0.474500746952723,0.0169778238476603,0.0123518494496524,0.00858438495816934,0.010339413897518,0.048253472153,0.24752394822073,0.33096026011727,0.455177948528583,0.335406679380136,2537.95759641394,0.108241875859237,0.298827749323245,0.126076911566545,0.0306935313549948,0.425995285552171,0.0496372191318167,8
"42",91,0.258019474861627,0.135793480997155,0.738396755290183,30.4148190641173,1.13858271934978,0.66097735720159,0.0151311968702832,0.992955093907841,0.000819525273834361,0.0799392461682095,0.851823910776592,0.00710319357407849,0.00510441833201078,0.146487295429384,0.146038001877841,0.0120771949135895,0.0146085130988871,0.00491918449727991,0.00663200127625429,0.0382368937860108,0.210839873897122,0.379834070703328,0.236744960351697,0.140042628287912,2974.32478017123,0.275352503824957,0.205499341019948,0.0964238901706759,0.0904786643206268,0.278412572492961,0.0314044919255985,9
"43",91,0.266154394316961,0.0447632818954663,0.761089460343487,41.6043076634647,1.37455507382466,0.573585526668443,0.0193667831803509,0.996565595107278,0,0.0164302934703824,0.488619515870575,0.00168904622569234,0.00207494794500235,0.024258177757798,0.0256264688257365,0.00939974674279468,0.0149647381082805,0.000536155613267521,0.00661622869717751,0.0315168691615202,0.155027969373222,0.290159245870815,0.431938896637592,0.297086357710097,2828.01636584509,0.227536834143025,0.0759451709188286,0.183712651003025,0.0489935521448008,0.156098160261433,0.0217953599455271,10
"44",91,0.452520573160113,0.273103734170988,0.756219274224928,20.174341088488,0.849821583075784,0.827849200555659,0.0443074401235643,0.975070138387625,0.00715219207300296,0.209016540269167,1,0.162731732704867,0.00654827771051741,1,1,0.0214887091976617,0.0131071186582609,0.0108040614858376,0.0109592454610295,0.0563591348027896,0.378118698637151,0.493022249299039,0.380110605759784,0.361131981587143,2688.8825662682,0.20150449344958,0.494273310166186,0.227285148509899,0.0306320605849028,0.791139217393894,0.173567739967772,11
"45",91,0.291767690446574,0.130198560533453,0.754678968892563,24.8346922848906,1.06540921082145,0.775436636600707,0.0207322688717603,0.993614896281198,0,0.0364507413479271,0.308804033497878,0.0247020271738359,0.00209034612235193,0.198254360640432,0.199577096699329,0.0172366158877511,0.0235109461836388,0.00549993574741628,0.0113504675214436,0.0575979653402498,0.236142614155124,0.386943353604295,0.207557592038123,0.0793504443634986,3209.52714262674,0.3512475361434,0.265352598754818,0.107735809086981,0.0589429879971312,0.203963571433427,0.0205569508912838,12
"46",91,0.311403811792972,0.111183913008353,0.79861954073461,32.9373783413254,1.23871393397858,0.69765326033274,0.0209766593088919,0.99444522867059,0,0.0389291200713038,0.592457764466208,0.0195252418238912,0,0.059488452879531,0.0603592395895398,0.0149812830244786,0.0202294978614345,0.00210281657216077,0.00959768636977038,0.0469112838278442,0.233148395274377,0.328861268171988,0.404174307795714,0.232175931438968,2713.12490118206,0.194595769023556,0.140264665701366,0.0611286971001868,0.0707062739700748,0.241331051140292,0.02755366426209,13
"47",91,0.337113014392915,0.0811080838207363,0.802772736590181,38.8145496344131,1.15094404869727,0.653067669199497,0.0299162331501258,0.979473127966586,0.00389675708049421,0.0766128314305889,0.621922920703448,0.0119136045769003,0.0116261564083483,0.0886647158982606,0.0895383236368851,0.0142471300395834,0.0266305594070525,0.00670370465615645,0.0111722202829317,0.0587536143857241,0.182256783902614,0.366930109969972,0.191633254206381,0.134113643145022,3246.82876535126,0.10608754303326,0.1012727940634,0.136125570654041,0.00973672211178116,0.264874573953715,0.0558332794013269,14
"48",91,0.315200772550556,0.0656690278399847,0.764853507436691,26.838562014546,1.00522203638609,0.711644671726928,0.0399942222888915,0.994175660976396,0,0.116027330704697,0.566380412481859,0.0363119811543442,0.00490144686899602,0.273208820060124,0.274565853540322,0.0119200046973196,0.0164820502770942,0.00745155882197612,0.0084357694877748,0.0442893832841647,0.226888376832391,0.357938159257856,0.248058828219497,0.0996254723930626,3243.00415380999,0.199848018988448,0.276968738048995,0.00941689966250192,0.030674623242178,0.434434853675499,0.0546130908799087,15
"49",91,0.352998718101472,0.0694541518498159,0.895530870045321,29.5479907711654,0.973776946688541,0.706521162014412,0.0170283857533392,0.976413767725033,0,0.0274568361293618,0.999008250175722,0,0,0.512202090208763,0.511553246474853,0.0144164484481247,0.0118071001660796,0.00349685089646349,0.011509548558571,0.0412299480692388,0.249969957761623,0.406413778918696,0.437368380263838,0.265601287015605,2363.80717068779,0.169321890686791,0.095778853528899,0.0230666142970145,0.0142864701576032,0.220091241147925,0.0376263773352,16
"50",91,0.328780348181033,0.117023311084779,0.753432319996386,27.8082138276191,1.01688653953216,0.756948796059362,0.110974448001599,0.968263449822408,0.0103925218909414,0.192193079177673,0.951060820061397,0.0279158108239187,0.0528033524583176,0.326424694218289,0.326899620844334,0.00748716662053128,0.0124826846950788,0.00991554019202712,0.00454576246343258,0.0344311539710698,0.244423867776859,0.391935824075136,0.457263286162068,0.300494076120015,2483.55560402802,0.18338298607317,0.187408644506812,0.0819730621780604,0.0270375955867507,0.476022234432646,0.128808059326205,17
"51",91,0.2267700190755,0.0587081604926912,0.808321490230902,28.1588405124821,1.02804152659393,0.571212677916643,0.0318201921352386,0.985714818892763,0,0.00396824483688535,1,0.00855118275822393,0.0023720416609833,0.892928504127784,0.906535883608558,0.0405808243519004,0.00716387324633931,0.0012985528514411,0.0123857160262889,0.0614289664759697,0.250803464305239,0.346836757034226,0.642896136367969,0.382374347407631,1996.3207873414,0.29923706137548,0.168848406483715,0.00687623540316362,0.0629667733241793,0.195480012818581,0.0376935539212104,18
"52",91,0.294529411256439,0.108134607522284,0.814551279724686,30.1737267660559,0.960849823421489,0.647047013189969,0.031216989318916,0.979371950773018,0,0.0311403074994537,0.932974134084669,0.00103201222558076,0.00441071942742856,0.266528928168757,0.266528928168757,0.0136648694449765,0.0224740188119351,0.0102753503245926,0.0115738613619982,0.0579880999435023,0.149721788263426,0.377218038555588,0.101544624069999,0.0427417643295433,4058.62306360218,0.228800646564521,0.191994092141511,0.151415814999196,0.0331102684399205,0.189464338323683,0.0407479752751138,19
"53",91,0.257215434468774,0.0588897381254118,0.770671805599335,40.0007509145261,1.53924931806322,0.626592093327253,0.00503083689161957,0.995557480772919,0,0.0430882112970785,1,0.000655944462868062,0.00052475557029445,0.0825366648505992,0.0825366648505992,0.0242368349976608,0.0348383171792807,0.0038415206708269,0.0137899491744091,0.0767066220221774,0.18580568651258,0.295972867142387,0.38659424534039,0.30166350594088,2943.49046259093,0.196895595546752,0.0811334580157084,0.0884552987594674,0.0957123185083342,0.251905366695086,0.020488451346865,20
